Item Code,Quantity,Price,Rate,Product,Unit
3892400,"59,811","548,065,495",9163.289278,Button moulds and other parts of buttons; button blanks; parts of slide fasteners,T
3894100,"29,269","1,860,046",63.55003587,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed",T
3894200,"63,808,118","246,316,639",3.860271181,"Photographic plates and film, exposed and developed, other than cinematographic film",T
3895000,57,"245,091,880",4299857.544,"Motion picture film, exposed and developed, whether or not incorporating sound track or consisting",T
3896101,"10,880,162","8,213,832,058",754.9365587,Handicraft / decorative fancy items,T
3896102,"2,356,226","204,296,938",86.70515392,Painting artistic all types,T
3896103,25,"17,656,865",706274.6,Sculpture,T
3896104,420,"4,163,564",9913.247619,Statues,T
3896200,"176,361","88,850,220",503.7974382,"Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery (stamped paper) and",T
3897202,"214,425","1,109,542,146",5174.499923,Hair human & articles thereof,T
3897299,"897,810","12,450,457,678",13867.58632,"Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile",T
3899301,"19,191","478,517,469",24934.47288,Brooms,T
3899303,"8,336","98,327,763",11795.55698,Brush as duster,T
3899307,386,"251,231,935",650859.9352,Brush shoe,T
3899309,"40,854","671,586,991",16438.70835,Painting brush,T
3899310,"1,035,475","7,584,730,169",7324.880049,Tooth brush,T
3899399,"65,933","1,323,970,581",20080.54511,"Brooms, brushes, hand-operated mechanical floor sweepers (not motorized), mops and feather dusters;",T
3899401,6,"1,031,400",171900,Hair spray curler,T
3899402,"82,481","67,695,532",820.7409222,Lighter others,T
3899403,"2,187","27,835,563",12727.738,Lighter petrol/gas,T
3899405,862,"13,785,396",15992.33875,"Lighter, electronic",T
3899406,"74,840","147,185,424",1966.667878,Misc. non classified items,T
3899499,"137,531","502,563,456",3654.183101,"Cigarette lighters and other lighters; smoking pipes and cigar or cigarette holders, and parts thereof;",T
3899501,"3,082,140","2,855,510",0.92646992,Combustible preparation others,T
3899502,"11,303,458","926,628,804",81.97746247,Ferro cerium & others pyrotechnic products,T
3899503,"37,740,677","6,703,400,378",177.6173856,Fire works,T
3899506,"96,827","24,617,230",254.2393134,Sparklers,T
3899599,"406,902","24,793,389",60.9320893,Pyrotechnic articles n.e.c.,T
3899600,"1,641","289,531,736",176436.1584,"Instruments, apparatus and models, designed for demonstrational purposes, unsuitable for other uses",T
3899701,"8,999,231","139,381,741",15.48818349,Ornaments imitation,T
3899702,"123,972","297,657,264",2401.003969,Pearls imitation,T
3899703,"1,276,792","338,802,202",265.3542644,Stones imitation / synthetic others,T
3899799,"12,102,912","2,043,886,255",168.8755776,Imitation jewellery n.e.c,T
3899801,"82,277,546","7,814,148,822",94.97304188,Matches safety (match box),T
3899899,653,"49,600",75.95712098,Matches n.e.c,T
3899901,"265,844","2,154,829,211",8105.615365,Candles decorative,T
3899902,611,"27,879,903",45629.95581,Flower vases all types,T
3899903,"6,947","694,991,724",100041.9928,"Flowers, artificial decorative",T
3899999,"8,801,561","26,474,571,016",3007.940411,Decorative articles n.e.c,T
3911000,"103,538","2,325,795,971",22463.21129,"Raw offal, inedible (including pigs' bristles, horse hair, animal guts, bird skins, feathers, bones and",T
3912001,"189,679","2,034,121,435",10724.02024,Bran others,T
3912002,"618,149","7,735,963,915",12514.72366,Bran rice,T
3912003,"798,480","8,033,628,344",10061.15162,Bran wheat,T
3912006,"2,881,265","1,488,306,838",516.5463218,Mud / molasses waste,T
3912099,"88,962","967,205,798",10872.12291,Vegetable waste n.e.c,T
3913001,"18,816","2,192,563,551",116526.5493,Glue waste,T
3913002,"100,795","23,291,394,180",231076.8806,Guar gum splits,T
3913003,"274,997","6,488,964,286",23596.49118,Guar karm churi,T
3913004,"40,310","436,910,339",10838.7581,Guar kernel,T
3913005,"22,033","130,888,116",5940.548995,Tapioca waste,T
3913099,"159,263","2,602,672,256",16341.97683,Residues of starch manufacture and similar residues n.e.c,T
3914000,"12,025,238","15,883,420,877",1320.840459,"Beet-pulp, bagasse and other waste of sugar manufacture",T
3915001,"68,160","667,361,630",9791.103727,Cashewnut shell,T
3915002,"47,152","1,222,980,348",25936.97718,Coconut shell / shell powder,T
3915003,9,"168,360",18706.66667,Wallnut waste,T
3915099,"54,149","194,658,632",3594.870302,"Cocoa shells, husks, skins and other cocoa waste; coffee husks and skins n.e.c",T
3916000,"4,844","1,758,410",363.0078448,Brewing or distilling dregs and waste,T
3918001,"77,286","421,785,193",5457.459216,"Tobacco waste, stems.,stalks & clipping;",T
3918099,"1,288","3,864,850",3000.659938,Tobacco refuse n.e.c,T
3921101,768,"6,752,168",8791.885417,Raw silk yarn waste,T
3921200,"308,704","48,541,119",157.2416263,Waste of wool or of fine or coarse animal hair,T
3921400,"18,287","508,493,450",27806.28042,"Cotton waste, except garnetted stock",T
3921501,"29,382,651","20,846,800,176",709.4935095,Cotton waste,T
3921502,"1,293","21,734,624",16809.45398,Fibre waste of jute & hessian cuttings,T
3921503,"2,509","132,980,889",53001.55002,Gunny bags waste,T
3921504,"111,853,216","5,422,243,131",48.47641691,Yarn waste cotton,T
3921599,"3,043,886","155,067,944",50.94407084,Other cotton waste; garnetted stock n.e.c,T
3921601,"739,745,607","69,942,152,686",94.54892604,Chips synthetic,T
3921602,455,"31,181,146",68529.99121,Powder nylon,T
3921603,"1,974,671","279,029,387",141.3042411,Shoddy waste ( wool),T
3921604,"14,713,108","463,832,161",31.52509728,Waste polyester,T
3921605,"26,612","332,545",12.49605441,Waste rayon,KG
3921606,"3,094,373","92,574,958",29.91719421,Waste synthetic,KG
3921607,"4,621,347","730,856,232",158.1478803,Yarn waste woolen,KG
3921699,"142,314,770","4,360,693,775",30.64118907,"Textile yarn, fabrics article waste n.e.c.",KG
3921800,"842,262","377,304,118",447.9652626,"Rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of",KG
3922099,"1,343","16,276,831",12119.75503,"Waste of leather, leather dust, powder and flour n.e.c",KG
3923000,"15,406","6,294,187",408.5542646,"Residual lyes from the manufacture of wood pulp, including lignin sulphonates, but excluding tall oil",KG
3924001,"301,058","416,282,579",1382.732161,Waste paper,KG
3924099,"1,535,817","1,785,181,631",1162.366109,Waste and scrap of paper or paperboard n.e.c,KG
3925001,106,"1,286,629",12138.00943,Rubber waste,KG
3925002,"31,091","285,257,267",9174.914509,"Scrap crepe and skin crepe, rubber",KG
3925003,"39,644","244,017,022",6155.206891,"Scrap, rubber",KG
3925099,"6,459","66,723,859",10330.36987,"Waste, parings and scrap of rubber (except hard rubber) and powders and granules obtained therefrom",KG
3927001,"9,216,463","213,903,909",23.20889359,Acrylic waste,KG
3927002,"813,571","1,588,447,209",1952.438335,"Scrap, plastic",KG
3927003,"934,717","28,322,265",30.30036364,Waste nylon,KG
3927004,"6,412","67,397,638",10511.17249,"Waste, polythene",KG
3927005,"8,587,072","109,828,444",12.78997591,Yarn waste nylon,KG
3927006,"37,933,972","1,201,757,851",31.68025355,Yarn waste synthetic,T
3927099,"18,458,468","506,571,185",27.44383689,"Waste, parings and scrap of plastics n.e.c",T
3928000,"28,946","183,266,380",6331.319699,Sawdust and wood waste and scrap,T
3929000,"59,853","1,566,387,430",26170.57508,Other non-metal waste or scrap,T
3931000,"2,801,297","6,139,059,153",2191.505989,"Slag, dross, scalings and other waste from the manufacture of iron or steel",T
3932000,"2,194,579","246,584,236",112.3606104,"Ash and residue (except from the manufacture of iron or steel), containing metals or metallic",T
3933100,"28,957","458,410,329",15830.72587,Waste and scrap of gold or of metal clad with gold,T
3933200,"31,621","48,875,145",1545.654628,Waste and scrap of precious metal (except gold) or of metal clad with precious metal (except gold),T
3933300,"7,552","64,093,501",8486.95723,Ash containing precious metal or precious metal compounds,T
3934001,"721,518","19,009,075,273",26345.9474,M.s scrap,T
3934002,"2,673,836","8,024,054,973",3000.952554,Scrap cast iron,T
3934003,"69,033,777","69,642,237,277",1008.81395,Scrap iron/steel,T
3934099,"233,095","2,279,414,879",9778.909367,Ferrous waste and scrap n.e.c,T
3935001,"32,664","1,393,025,845",42647.12971,Scrap stainless steel,T
3935099,"129,708","3,670,970,017",28301.8011,Remelting scrap ingots of iron or steel n.e.c,T
3936101,"2,324,522","588,998,663",253.384852,"Scrap, brass",T
3936102,"248,684","2,991,534,074",12029.45937,"Scrap, copper",T
3936199,"4,861","864,970,948",177940.948,Waste and scrap of copper n.e.c,T
3936201,"2,219,406","46,055,768",20.75139384,"Scrap, nickel",T
3936299,141,"282,150",2001.06383,Waste and scrap of nickel n.e.c,T
3936301,"57,417","2,530,304,557",44068.90916,"Scrap, aluminium",T
3936399,"4,807","332,602,238",69191.22904,Waste and scrap of aluminium n.e.c,T
3936401,"6,514","108,738,362",16693.02456,"Scrap, lead",T
3936499,130,"8,756,605",67358.5,Waste and scrap of lead n.e.c,T
3936500,"1,099","94,238,937",85749.7152,Waste and scrap of zinc,T
3936601,"197,714","3,208,588,472",16228.43335,"Scrap, tin",T
3936699,817,"14,446,116",17681.90453,Waste and scrap of tin n.e.c,T
3936702,"182,371","2,941,610,438",16129.81471,"Waste and scrap, cadmium",T
3937000,72,"17,905,743",248690.875,Vessels and other floating structures for breaking up,T
3938000,"5,107","75,835,984",14849.41923,"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells,",T
3991000,"3,912","391,168",99.99182004,Municipal waste,T
3992000,"1,008,889","2,834,228,566",2809.25708,Sewage sludge,T
3993100,"2,904","5,226,441",1799.738636,Pharmaceutical waste,T
3994000,"123,815","848,658,907",6854.249542,Waste organic solvents,KG
3995000,"4,368","31,266,169",7158.005723,Wastes from chemical or allied industries,T
3999099,"180,074","826,620,740",4590.450259,Other wastes n.e.c.,T
4111101,"4,488,230","115,398,051,028",25711.26057,Alloy pig iron,T
4111103,"1,568,256","40,522,232,610",25839.04197,Non alloy pig iron,T
4111199,"3,147,779","74,022,519,921",23515.79317,"Pig iron and spiegeleisen in pigs, blocks or other primary forms, n.e.c.",T
4111200,"837,250","46,923,192,540",56044.42226,Ferro-manganese,KG
4111300,"534,349","38,166,138,822",71425.48937,Ferro-chromium/ Ferrro-chrome,KG
4111400,883,"1,107,532,650",1254283.862,Ferro-nickel,KG
4111502,24,"4,727,637",196984.875,Fero boron,KG
4111505,"1,077","967,982,366",898776.5701,Ferro molybdenum,KG
4111507,35,"18,994,017",542686.2,Ferro phosphorus,KG
4111510,"11,755","1,054,575,169",89712.90251,Ferro silico magnesium,KG
4111511,"655,160","37,943,062,002",57914.19196,Ferro silico manganese/Silico manganese,KG
4111512,836,"91,459,700",109401.555,Ferro silico zirconium,KG
4111513,"137,461","8,757,092,519",63706.01494,Ferro silicon,KG
4111515,448,"23,638,189",52763.81473,Ferro titenium & ferro silico titenium,KG
4111517,515,"957,518,795",1859259.796,Ferro vanadium,KG
4111599,"178,686","7,482,978,382",41877.81014,"Other ferro-alloys, n.e.c",KG
4111601,"6,892,556","117,901,966,664",17105.69586,Ferrous products from direct reduction of iron ore,KG
4111699,"312,232","14,959,069,426",47910.10987,"Ferrous products, n.e.c.",KG
4111701,"6,528","686,038,193",105091.635,Granules of alloy steel shot and angular grit,KG
4111702,"2,318,358","23,182,542,425",9999.552453,Granules of alloy steel wire pellets,KG
4111703,"11,935","581,521,367",48724.03578,Granules of iron shot and angular grit,KG
4111704,"611,362","30,385,772,763",49701.76878,Granules of iron wire pellets,KG
4111705,544,"45,105,423",82914.38051,Powders of alloy steel,KG
4111706,"5,459","296,131,463",54246.46694,Powders of iron,KG
4111799,"1,856,853","6,272,285,326",3377.91162,"Granules and powders, of pig iron and spiegeleisen, or steel, n.e.c.",KG
4112101,"160,144","7,234,835,450",45177.06221,Forged blank of non alloy steel,KG
4112103,"189,054","10,456,013,914",55307.02294,Ingots of high carbon steel,NOS
4112104,"1,158,612","18,069,212,180",15595.56796,"Iron blocks, lumps and similar forms",NOS
4112105,"181,034","5,978,568,688",33024.56272,Iron puddled bar and pilings,NOS
4112106,"5,854,533","193,017,658,069",32968.92477,"Mild steel billets, blooms",TH.NOS
4112107,"69,083","3,232,501,604",46791.56383,"Semi finsihed products of iron and non alloy steel,  rectangular, incl. sqaure, cross section, seamless",NOS
4112108,"20,781","254,260,187",12235.22386,"Semi finsihed products of iron and non alloy steel, rectangular , incl.  sqaure, cross section, seamless",NOS
4112109,"167,186","9,239,717,683",55266.09694,"Semi finsihed products of iron and non alloy steel, rectangular , incl.  sqaure, cross section, seamless",T
4112110,"36,532","1,527,242,600",41805.61152,"Semi finsihed products of iron and non alloy steel, rectangular , other than sqaure, cross section,",TH.NOS
4112199,"1,295,451","48,423,830,776",37379.9015,"Non-alloy steel in ingots or other primary forms, and semi-finished products of non-alloy steel, n.e.c.",TH.NOS
4112201,"90,333","14,270,309,213",157974.4857,"Alloy steel  blocks, lumps and similar forms",KG
4112202,"2,256,776","103,793,149,813",45991.782,Alloy steel  puddled bar and pilings,KG
4112203,"1,578,275","58,260,733,317",36914.18372,Alloy steel billets,KG
4112204,"59,588","5,650,163,061",94820.48501,Forged blank of alloy steel,KG
4112205,"780,265","26,123,453,430",33480.23227,Ingots alloy steel,KG
4112206,"30,903","1,559,393,646",50460.91467,Ingots of high carbon  alloy steel,KG
4112207,"95,705","4,079,585,283",42626.66823,"Semi finsihed products of iron and  alloy steel, rectangular , incl.  sqaure, cross section, seamless steel",KG
4112208,"4,780","698,374,054",146103.3586,"Semi finsihed products of iron and  alloy steel, rectangular , incl.  sqaure, cross section, seamless steel",KG
4112209,"340,323","27,302,110,916",80224.11332,"Semi finsihed products of iron and  alloy steel, rectangular , other than sqaure, cross section, electrical",KG
4112210,"1,484","739,347,493",498212.5964,"Semi finsihed products of iron and  alloy steel, rectangular , other than sqaure, cross section, forging",KG
4112299,"278,930","19,885,792,406",71293.12876,"Alloy steel in ingots or other primary forms and semi-finished products of alloy steel, n.e.c.",KG
4121101,"8,368,347","353,075,460,068",42191.78054,"Coils, hot rolled",KG
4121102,"8,149,165","322,602,708,056",39587.21023,"Plates, hot rolled",KG
4121103,"5,014,779","171,949,230,619",34288.49619,"Sheets, hot rolled",KG
4121104,"596,989","53,884,875,427",90261.08593,"Strip, hot rolled",KG
4121105,"197,523","8,222,810,957",41629.63785,"Universal plates, hot rolled",KG
4121199,"584,958","16,589,040,460",28359.37018,"Flat-rolled products of non-alloy steel, not further worked than hot-rolled, of a width of 600 mm or",KG
4121201,"296,322","11,904,676,993",40174.79969,"Flats, hot rolled",KG
4121204,"63,489","2,895,700,757",45609.48758,"Sheets, hot rolled l.t 600 mm.",KG
4121205,255,"8,625,644",33826.0549,"Skelp, hot rolled l.t 600 mm.",KG
4121206,"59,146","3,110,548,811",52591.02578,"Strips, hot rolled l.t 600 mm.",KG
4121209,14,"700,000",50000,"Universal plates of ship building qualitys, hot rolled l.t 600 mm.",KG
4121210,"93,710","15,434,029,715",164699.9223,"Universal plates, hot rolled l.t 600 mm",KG
4121299,"75,766","5,699,852,206",75229.68358,"Flat-rolled products of non-alloy steel, not further worked than hot-rolled, of a width of less than 600",KG
4121301,"504,779","20,713,514,488",41034.81818,Coil chromium type,TH.NOS
4121302,"3,471,894","168,602,431,185",48562.09066,Sheets and plates of alloy steel,TH.NOS
4121303,"2,992,071","147,202,816",49.19763468,Universal plates of alloy steel or heat resisting steel and chromium type,TH.NOS
4121304,247,"33,633,338",136167.3603,Universal plates of alloy steel or heat resisting steel and nickel chromium austenitic type,TH.NOS
4121399,"54,529","2,949,517,431",54090.80363,"Flat-rolled products of alloy steel (except of silicon-electrical steel), not further worked than hot-",TH.NOS
4121400,"19,577","981,064,447",50113.11473,"Flat-rolled products of alloy steel (except of silicon-electrical or high-speed steel), not further worked",TH.NOS
4122101,26,"1,262,800",48569.23077,Skelp for pipes and tubes,TH.NOS
4122102,"34,342","1,662,713,689",48416.33245,"Strips for pipes and tubes, other than skelp, chromium type",TH.NOS
4122103,"9,318","861,036,381",92405.70734,"Strips for pipes and tubes, other than skelp, nickel chromium austenitic type",TH.NOS
